onset	duration	sample	value	event_code	user_answer	correct_answer
0	n/a	0	dot_no7_OFF	27	n/a	n/a
287.824	n/a	143912	symbolSearch_start	92	n/a	n/a
290.704	n/a	145352	newPage	20	n/a	n/a
296.988	n/a	148494	trialResponse	14	0	0
300.548	n/a	150274	trialResponse	14	1	1
306.516	n/a	153258	trialResponse	14	0	0
313.548	n/a	156774	trialResponse	14	0	0
325.62	n/a	162810	trialResponse	14	0	0
329.628	n/a	164814	trialResponse	14	0	1
336.564	n/a	168282	trialResponse	14	0	0
344.468	n/a	172234	trialResponse	14	0	1
349.4	n/a	174700	trialResponse	14	0	0
356.188	n/a	178094	trialResponse	14	0	0
361.412	n/a	180706	trialResponse	14	0	0
368.148	n/a	184074	trialResponse	14	1	1
370.86	n/a	185430	trialResponse	14	0	0
373.772	n/a	186886	trialResponse	14	1	1
377.772	n/a	188886	trialResponse	14	1	1
378.536	n/a	189268	newPage	20	n/a	n/a
381.092	n/a	190546	trialResponse	14	1	1
388.9	n/a	194450	trialResponse	14	1	1
395.924	n/a	197962	trialResponse	14	0	0
401.668	n/a	200834	trialResponse	14	1	1
409.548	n/a	204774	trialResponse	14	0	0
413.684	n/a	206842	trialResponse	14	1	1
413.7	n/a	206850	newPage	20	n/a	n/a
416.428	n/a	208214	break cnt	break cnt	n/a	n/a
416.556	n/a	208278	9999	9999	n/a	n/a
